rank,index,url
1,1,https://baidu.com
2,496,http://list.video.baidu.com/iph_promote.html
3,8,http://home.baidu.com
4,10,http://baidu.com/duty
5,5,http://v.baidu.com
6,500,http://qingting.baidu.com/index?pid=4
7,93,http://cyberpolice.cn/wfjb
8,186,http://ifeng.com
9,322,http://12377.cn
10,313,http://news.ifeng.com/mil
11,310,http://miercn.com
12,6,http://tieba.baidu.com
13,2,http://news.baidu.com
14,4,http://map.baidu.com
15,323,http://baidu.com
16,484,http://v.ifeng.com
17,11,http://jianyi.baidu.com
18,3,http://hao123.com
19,333,http://v.baidu.com/comic
20,330,http://v.baidu.com/tv
21,331,http://v.baidu.com/movie
22,332,http://v.baidu.com/show
23,97,http://app.hao123.com/app
24,334,http://v.baidu.com/channel/shaoer
25,335,http://v.baidu.com/channel/amuse
26,336,http://v.baidu.com/channel/star
27,337,http://v.baidu.com/live
28,171,http://news.ifeng.com/a/20181213/60191518_0.shtml
29,107,http://baidu.com/more
30,497,http://player.baidu.com/yingyin.html
31,210,http://4399.com
32,183,http://163.com
33,300,http://7k7k.com
34,87,http://report.12377.cn:13225/toreportinputNormal_anis.do
35,158,http://hao123.com/gaoxiao
36,144,http://v.hao123.baidu.com/dianshi
37,148,http://v.hao123.baidu.com/dianying
38,351,http://v.baidu.com/square
39,145,http://v.hao123.baidu.com/zongyi
40,150,http://v.hao123.baidu.com/dongman
41,346,http://v.baidu.com/channel/short/tiyu
42,348,http://v.baidu.com/channel/rr
43,349,http://v.baidu.com/top
44,355,http://v.baidu.com/musicindex
45,356,http://v.baidu.com/gameindex
46,161,http://hao123.com/exam
47,319,http://hao123.com/feedback
48,149,http://live.hao123.com
49,157,http://hao123.com/xingzuonew.html
50,138,http://gmw.cn
51,318,http://hao123.com/sitemap
52,231,http://cnki.net
53,501,http://top.baidu.com
54,7,http://baidu.com/bdorz/login.gif?login&tpl=mn&u=http%3A%2F%2Fbaidu.com%2f%3fbdorz_come%3d1
55,9,http://ir.baidu.com
56,321,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000001
57,13,http://music.baidu.com
58,147,http://xyx.hao123.com
59,14,http://image.baidu.com
60,317,http://hao123.com/redian/problem.htm
61,15,http://wenku.baidu.com
62,106,http://zhidao.baidu.com
63,488,http://yinyuetai.com
64,312,http://mil.huanqiu.com
65,302,http://37.com
66,228,http://cmbchina.com
67,288,http://58pic.com
68,160,https://hao123.com/haoxue
69,538,http://ai.baidu.com
70,490,http://v.baidu.com/channel/xiaopin
71,491,http://v.baidu.com/channel/beauty
72,492,http://v.baidu.com/channel/history
73,493,http://v.baidu.com/channel/music
74,494,http://v.baidu.com/channel/short/vshenghuo
75,495,http://v.baidu.com/gcdance/index
76,498,http://service.baidu.com/question?prod_en=video
77,499,http://v.baidu.com/videoop.html
78,502,http://v.baidu.com/license.html
