rank,index,url
1,328,http://baidu.com
2,131,http://people.com.cn
3,1,https://baidu.com
4,10,http://baidu.com/duty
5,8,http://home.baidu.com
6,1353,http://miitbeian.gov.cn
7,2,http://news.baidu.com
8,5,http://v.baidu.com
9,11,http://jianyi.baidu.com
10,501,http://list.video.baidu.com/iph_promote.html
11,6,http://tieba.baidu.com
12,4,http://map.baidu.com
13,15,http://wenku.baidu.com
14,541,https://passport.baidu.com/export/app/index.html
15,1006,http://cctv.com/program/20110130/column_header/index.shtml
16,1015,http://miibeian.gov.cn
17,93,http://cyberpolice.cn/wfjb
18,7,http://baidu.com/bdorz/login.gif?login&tpl=mn&u=http%3A%2F%2Fbaidu.com%2f%3fbdorz_come%3d1
19,9,http://ir.baidu.com
20,1693,http://12321.cn
21,1174,http://fashion.ifeng.com
22,505,http://qingting.baidu.com/index?pid=4
23,327,http://12377.cn
24,1765,http://cert.org.cn
25,3,http://hao123.com
26,1184,http://fo.ifeng.com
27,326,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000001
28,107,http://baidu.com/more
29,315,http://miercn.com
30,1360,https://passport.baidu.com/v2/?login&tpl=mn&u=http://baidu.com
31,1361,http://i.baidu.com
32,1362,http://i.baidu.com/center
33,1363,http://passport.baidu.com
34,1364,https://passport.baidu.com/?logout&u=https://baidu.com
35,3005,http://sso.people.com.cn/u/reg?appCode=ENw9NE44
36,186,http://ifeng.com
37,2994,http://bbs1.people.com.cn
38,133,http://cctv.com
39,3038,http://tv.people.com.cn
40,628,https://ikefu.baidu.com/web/bdhelp
41,876,http://app.cctv.com/appkhdxz/ydb/index.shtml
42,1763,http://isc.org.cn
43,3561,http://people.com.cn/GB/208743/403202/index.html
44,866,http://tv.cctv.com/cctv7
45,869,http://tv.cctv.com/cctv10
46,859,http://tv.cctv.com/cctv1
47,863,http://tv.cctv.com/cctv5
48,3049,http://auto.people.com.cn
49,632,https://hao123.com
50,872,http://tv.cctv.com/cctv13
51,871,http://tv.cctv.com/cctv12
52,868,http://tv.cctv.com/cctv9
53,861,http://tv.cctv.com/cctv3
54,1323,http://help.ifeng.com
55,875,http://help.cntv.cn
56,87,http://report.12377.cn:13225/toreportinputNormal_anis.do
57,488,http://cntv.cn
58,13,http://music.baidu.com
59,862,http://tv.cctv.com/cctv4asia
60,870,http://tv.cctv.com/cctv11
61,1690,http://iscn.org.cn
62,873,http://tv.cctv.com/cctv14
63,3040,http://theory.people.com.cn
64,860,http://tv.cctv.com/cctv2
65,3562,http://people.com.cn/GB/208743/403202/403212/index.html
66,867,http://tv.cctv.com/cctv8
67,874,http://tv.cctv.com/cctv15
68,865,http://tv.cctv.com/cctv6
69,1350,http://ad.chinanews.com.cn
70,856,http://tv.cctv.com
71,3044,http://edu.people.com.cn
72,712,https://cloud.baidu.com
73,3036,http://opinion.people.com.cn
74,3050,http://health.people.com.cn
75,3031,http://politics.people.com.cn
76,3566,http://sso.people.com.cn/resource/html/userInforPro.html
77,138,http://gmw.cn
78,3048,http://house.people.com.cn
79,543,http://ai.baidu.com
80,3039,http://renshi.people.com.cn
81,3032,http://world.people.com.cn
82,1694,http://shdf.gov.cn
83,3046,http://culture.people.com.cn
84,3045,http://sports.people.com.cn
85,3033,http://finance.people.com.cn
86,3042,http://society.people.com.cn
87,3035,http://military.people.com.cn
88,3034,http://tw.people.com.cn
89,627,https://passport.baidu.com/v2/?reg&tpl=service_feedback&u=
90,631,http://ir.baidu.com/phoenix.zhtml?c=188488&p=irol-irhome
91,826,https://jiaoyu.baidu.com/topic/bsplatform/institutional_database
92,3025,http://kpzg.people.com.cn
93,3047,http://art.people.com.cn
94,3085,http://travel.people.com.cn
95,3037,http://leaders.people.com.cn
96,864,http://tv.cctv.com/cctv5plus
97,3041,http://legal.people.com.cn
98,141,http://youth.cn
99,857,http://tv.cctv.com/live
100,838,https://jiaoyu.baidu.com/topic/bsplatform/brand_promotion
101,3043,http://industry.people.com.cn
102,2974,http://cpc.people.com.cn
103,630,http://baozhang.baidu.com/guarantee
104,106,http://zhidao.baidu.com
105,3004,http://people.com.cn/GB/138812/index.html
106,183,http://163.com
107,338,http://v.baidu.com/comic
108,3006,http://sso.people.com.cn/u/findpwd/user
109,629,https://passport.baidu.com/center
110,1080,http://news.ifeng.com
111,1691,http://mps.gov.cn
112,336,http://v.baidu.com/movie
113,337,http://v.baidu.com/show
114,858,http://tv.cctv.com/lm
115,335,http://v.baidu.com/tv
116,1956,http://yuedu.baidu.com
117,1005,http://cctv.cn
118,340,http://v.baidu.com/channel/amuse
119,341,http://v.baidu.com/channel/star
120,339,http://v.baidu.com/channel/shaoer
121,342,http://v.baidu.com/live
122,1009,http://cntv.cn/special/guanyunew/PAGE13818868795101877/index.shtml
123,3026,http://ip.people.com.cn
124,1012,http://1118.cctv.com/chinese/index.shtml
125,854,http://ipanda.com
126,489,http://v.ifeng.com
127,3521,http://gov.cn
128,1941,http://chuanke.com
129,1688,https://locate.apple.com/cn/zh
130,3522,http://scio.gov.cn
131,879,http://m.cctv.com
132,961,http://tv.cctv.com/2018/12/12/VIDEQPnhZHCpH4RJHI4gs9nl181212.shtml
133,877,http://app.cctv.com/appkhdxz/ysxwydb/index.shtml
134,132,http://xinhuanet.com
135,1169,http://diantai.ifeng.com
136,510,http://zhidao.baidu.com/q?ct=17&pn=0&tn=ikaslist&rn=10&
137,512,http://music.baidu.com/search?fr=tieba&
138,514,http://map.baidu.com/m?fr=map006&
139,515,http://wenku.baidu.com/search?fr=tieba&lm=0&od=0&
140,3064,http://it.people.com.cn
141,1017,http://cctv.com/special/zlgy/zlgy/index.shtml
142,545,http://apollo.auto
143,511,http://baidu.com/sf/vsearch?pd=video&tn=vsearch&ct=301989888&rn=20&pn=0&db=0&s=21&rsv_spt=11&
144,725,https://passport.baidu.com/v2/?login
145,911,http://tv.cctv.com/2018/12/12/VIDEQhaDz9kkrM1DYKgQkWH1181212.shtml
146,855,http://livechina.com
147,880,http://reg.cctv.com/forgetPassword/findPassword.action
148,2995,http://bbs1.people.com.cn/board/1.html
149,878,http://app.cctv.com/appkhdxz/xmpdydb/index.shtml
150,3579,http://hd315.gov.cn/beian/view.asp?bianhao=0102000101300040
151,502,http://player.baidu.com/yingyin.html
152,1935,http://video.baidu.com
153,539,https://tieba.baidu.com/tb/cms/tieba-fe/tieba_promise.html
154,3560,http://people.com.cn/GB/1018/245490/index.html
155,1695,http://court.gov.cn
156,14,http://image.baidu.com
157,3520,http://wenming.cn
158,3564,http://people.com.cn/n/2013/1227/c373005-23961344.html
159,140,http://qstheory.cn
160,3611,http://tv.cctv.com/epg
161,2997,http://t.people.com.cn
162,3567,http://kf.people.com.cn
163,97,http://app.hao123.com/app
164,1007,http://cntv.cn/special/guanyunew/PAGE1381886879510187/index.shtml
165,356,http://v.baidu.com/square
166,354,http://v.baidu.com/top
167,136,http://china.com.cn
168,353,http://v.baidu.com/channel/rr
169,360,http://v.baidu.com/musicindex
170,361,http://v.baidu.com/gameindex
171,351,http://v.baidu.com/channel/short/tiyu
172,3565,http://people.com.cn/n/2013/1227/c373006-23961372.html
173,3558,http://people.com.cn/GB/1018/22259/index.html
174,3563,http://gonggao.people.com.cn
175,1933,http://bit.baidu.com
176,851,http://gongyi.cctv.com
177,1008,http://cntv.cn/special/guanyunew/PAGE13818868795101876/index.shtml
178,1010,http://cntv.cn/special/guanyunew/PAGE13818868795101878/index.shtml
179,841,http://jingji.cctv.com
180,1689,https://baidu.com/more
181,777,https://tiku.baidu.com/tikupc/homepage/1bfd700abb68a98271fefa04
182,1349,http://chinanews.com
183,840,http://news.cctv.com
184,3796,http://tv.cctv.com/lm/jrsf
185,3568,http://english.peopledaily.com.cn
186,852,http://arts.cctv.com
187,1011,http://cntv.cn/special/guanyunew/PAGE13818868795101879/index.shtml
188,843,http://sports.cctv.com
189,3591,http://mn.cctv.com
190,231,http://cnki.net
191,3659,http://tv.cctv.com/lm/xwlb
192,3889,http://tv.cctv.com/2018/12/12/VIDEwzAassKWaPARU1I4jah0181212.shtml
193,1109,http://gmw.cn/map.htm
194,846,http://kejiao.cctv.com
195,3559,http://hr.peopledaily.com.cn
196,845,http://ent.cctv.com
197,137,http://ce.cn
198,849,http://food.cctv.com
199,602,http://union.baidu.com/customerLogin.html?fromu=http%3A%2F%2Funion.baidu.com%2F
200,847,http://sannong.cctv.com
201,850,http://jiankang.cctv.com
202,3569,http://peopledaily.edu.cn
203,3570,http://peopledaily.ac.cn
204,848,http://travel.cctv.com
205,3578,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000008
206,962,http://tv.cctv.com/2018/12/12/VIDEMCK0ErVEe04xFEqjUZ6J181212.shtml
207,842,http://military.cctv.com/index.shtml
208,853,http://bbs.cctv.com
209,139,http://cnr.cn
210,844,http://dianshiju.cctv.com
211,881,http://reg.cctv.com/regist.html?from=http://202.108.17.136&backurl=http://202.108.17.136/pc/demo/ZeroHome/2018/zhuantidingtong17981_180521/index.html
212,882,http://oauth.passport.cntv.cn/OauthClientWeixin/OAuthWeixinClientServlet.do?method=login&cntv_callback=http://202.108.17.136/pc/demo/ZeroHome/2018/zhuantidingtong17981_180521/index.html
213,883,http://oauth.passport.cntv.cn/OAuthQzoneClient/OAuthQZoneClientServlet.do?method=login&cntv_callback=http://202.108.17.136/pc/demo/ZeroHome/2018/zhuantidingtong17981_180521/index.html
214,884,http://oauth.passport.cntv.cn/OAuthSinaClient/OAuthSinaClientServlet.do?cntv_callback=http://202.108.17.136/pc/demo/ZeroHome/2018/zhuantidingtong17981_180521/index.html
215,885,http://reg.cctv.com/OauthAlipay/OauthAlipayServlet.action?method=login&cntv_callback=http://202.108.17.136/pc/demo/ZeroHome/2018/zhuantidingtong17981_180521/index.html
216,318,http://news.ifeng.com/mil
217,1991,http://developer.baidu.com
218,181,http://sohu.com
219,3672,http://tv.cctv.com/2018/12/13/VIDEtfwGrYgiU1hk8tNObyIV181213.shtml
220,3800,http://tv.cctv.com/2018/12/12/VIDEVtpwHKGT1XJiyxdhDDoS181212.shtml
221,1767,https://passport.baidu.com/v2/?login&tpl=mn&u=http%3A%2F%2Fbaidu.com%2F&sms=5
222,1172,http://ent.ifeng.com
223,3159,http://people.com.cn/GB/123231/365206/index.html
224,1176,http://house.ifeng.com
225,1696,http://spp.gov.cn
226,3533,http://wenweipo.com
227,142,http://cac.gov.cn
228,1145,http://m.gmw.cn
229,1014,http://help.cntv.cn/2018/01/22/ARTIRZ81GBdnWp16VY09UpJd180122.shtml
230,1175,http://auto.ifeng.com
231,3660,http://tv.cctv.com/lm/jdft
232,1016,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000018
233,1088,http://en.gmw.cn
234,1180,http://culture.ifeng.com
235,667,http://help.baidu.com/question?prod_id=9&class=325&id=2760
236,633,https://passport.baidu.com/v2/?reg&tpl=ik&color=green&u=
237,1979,https://jiaoyu.baidu.com/topic/bsplatform/overview
238,1670,https://support.apple.com/zh-cn
239,1764,http://cyberpolice.cn
240,506,http://top.baidu.com
241,669,http://cloudmusic.qianqian.com
242,3797,http://tv.cctv.com/lm/dzw
243,1171,http://finance.ifeng.com
244,1183,http://gongyi.ifeng.com
245,1147,http://gmw.cn/aboutus.htm
246,1149,http://gmw.cn/node_46280.htm
247,1150,http://gmw.cn/node_46279.htm
248,1177,http://tech.ifeng.com
249,3061,http://fangtan.people.com.cn
250,1013,http://info.passport.cctv.com/wyznt/info.action
251,2659,http://wyyx.hao123.com
252,1173,http://sports.ifeng.com
253,3466,http://people.com.cn/GB/50142/420117/index.html
254,310,http://news.sohu.com
255,3841,http://tv.cctv.com/lm/jrgz
256,495,http://v.baidu.com/channel/xiaopin
257,497,http://v.baidu.com/channel/history
258,498,http://v.baidu.com/channel/music
259,499,http://v.baidu.com/channel/short/vshenghuo
260,500,http://v.baidu.com/gcdance/index
261,503,http://service.baidu.com/question?prod_en=video
262,504,http://v.baidu.com/videoop.html
263,507,http://v.baidu.com/license.html
264,496,http://v.baidu.com/channel/beauty
265,683,https://itunes.apple.com/cn/app/id468623917?mt=8
266,3932,http://tv.cctv.com/lm/bjjt
267,179,http://sina.com.cn
268,324,http://hao123.com/feedback
269,3518,http://taiwan.cn
270,147,http://xyx.hao123.com
271,1181,http://news.ifeng.com/history
272,1097,http://economy.gmw.cn
273,3618,http://video.ipanda.com
274,148,http://v.hao123.baidu.com/dianying
275,3169,http://opinion.people.com.cn/GB/364827/index.html
