rank,index,url
1,330,http://baidu.com
2,138,http://ce.cn
3,132,http://people.com.cn
4,1,https://baidu.com
5,10,http://baidu.com/duty
6,8,http://home.baidu.com
7,1004,http://cctv.com/program/20110130/column_header/index.shtml
8,1348,http://miitbeian.gov.cn
9,2,http://news.baidu.com
10,1013,http://miibeian.gov.cn
11,5,http://v.baidu.com
12,11,http://jianyi.baidu.com
13,499,http://list.video.baidu.com/iph_promote.html
14,6,http://tieba.baidu.com
15,137,http://china.com.cn
16,15,http://wenku.baidu.com
17,4,http://map.baidu.com
18,7,http://baidu.com/more
19,969,http://help.cntv.cn
20,1205,http://fo.ifeng.com
21,486,http://cntv.cn
22,134,http://cctv.com
23,187,http://ifeng.com
24,329,http://12377.cn
25,95,http://cyberpolice.cn/wfjb
26,9,http://ir.baidu.com
27,970,http://app.cctv.com/appkhdxz/ydb/index.shtml
28,1352,http://travel.ifeng.com
29,5484,http://district.ce.cn/zt/rwk/index.shtml
30,3,http://hao123.com
31,963,http://tv.cctv.com/cctv10
32,960,http://tv.cctv.com/cctv7
33,503,http://qingting.baidu.com/index?pid=4
34,957,http://tv.cctv.com/cctv5
35,953,http://tv.cctv.com/cctv1
36,966,http://tv.cctv.com/cctv13
37,955,http://tv.cctv.com/cctv3
38,962,http://tv.cctv.com/cctv9
39,961,http://tv.cctv.com/cctv8
40,317,http://miercn.com
41,3356,http://sso.people.com.cn/u/reg?appCode=ENw9NE44
42,956,http://tv.cctv.com/cctv4asia
43,328,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000001
44,135,http://cri.cn
45,967,http://tv.cctv.com/cctv14
46,5356,http://art.china.cn/salon/node_514176.htm
47,965,http://tv.cctv.com/cctv12
48,950,http://tv.cctv.com
49,954,http://tv.cctv.com/cctv2
50,964,http://tv.cctv.com/cctv11
51,3399,http://auto.people.com.cn
52,1003,http://cctv.cn
53,968,http://tv.cctv.com/cctv15
54,959,http://tv.cctv.com/cctv6
55,3388,http://tv.people.com.cn
56,952,http://tv.cctv.com/lm
57,2077,https://passport.baidu.com/v2/?login&tpl=mn&u=http://baidu.com
58,2078,http://i.baidu.com
59,2079,http://i.baidu.com/center
60,2080,http://passport.baidu.com
61,2081,https://passport.baidu.com/?logout&u=https://baidu.com
62,948,http://ipanda.com
63,958,http://tv.cctv.com/cctv5plus
64,951,http://tv.cctv.com/live
65,949,http://livechina.com
66,974,http://reg.cctv.com/forgetPassword/findPassword.action
67,1007,http://cntv.cn/special/guanyunew/PAGE13818868795101877/index.shtml
68,973,http://m.cctv.com
69,1010,http://1118.cctv.com/chinese/index.shtml
70,4973,http://cppcc.china.com.cn
71,5451,http://en.ce.cn
72,971,http://app.cctv.com/appkhdxz/ysxwydb/index.shtml
73,3345,http://bbs1.people.com.cn
74,722,https://ikefu.baidu.com/web/bdhelp
75,972,http://app.cctv.com/appkhdxz/xmpdydb/index.shtml
76,726,https://hao123.com
77,1197,http://house.ifeng.com
78,3390,http://theory.people.com.cn
79,6842,http://qstheory.cn/qssyggw/2014-08/06/c_1111961674.htm
80,6846,http://qstheory.cn/qssyggw/2014-08/12/c_1112042256.htm
81,1005,http://cntv.cn/special/guanyunew/PAGE1381886879510187/index.shtml
82,13,http://music.baidu.com
83,3400,http://health.people.com.cn
84,5471,http://district.ce.cn
85,5436,http://12321.cn
86,3383,http://finance.people.com.cn
87,1006,http://cntv.cn/special/guanyunew/PAGE13818868795101876/index.shtml
88,1008,http://cntv.cn/special/guanyunew/PAGE13818868795101878/index.shtml
89,3394,http://edu.people.com.cn
90,1009,http://cntv.cn/special/guanyunew/PAGE13818868795101879/index.shtml
91,5439,http://yuecheng.com
92,943,http://food.cctv.com
93,935,http://jingji.cctv.com
94,942,http://travel.cctv.com
95,946,http://arts.cctv.com
96,3398,http://house.people.com.cn
97,5208,http://china.com.cn/opinion/think/index.htm
98,934,http://news.cctv.com
99,1358,http://jiu.ifeng.com
100,940,http://kejiao.cctv.com
101,937,http://sports.cctv.com
102,3381,http://politics.people.com.cn
103,3386,http://opinion.people.com.cn
104,5395,http://zy.china.com.cn/node_7203535.htm
