rank,index,url
1,330,http://baidu.com
2,132,http://people.com.cn
3,1,https://baidu.com
4,10,http://baidu.com/duty
5,8,http://home.baidu.com
6,987,http://cctv.com/program/20110130/column_header/index.shtml
7,1339,http://miitbeian.gov.cn
8,2,http://news.baidu.com
9,5,http://v.baidu.com
10,11,http://jianyi.baidu.com
11,6,http://tieba.baidu.com
12,4,http://map.baidu.com
13,499,http://list.video.baidu.com/iph_promote.html
14,15,http://wenku.baidu.com
15,996,http://miibeian.gov.cn
16,95,http://cyberpolice.cn/wfjb
17,9,http://ir.baidu.com
18,1188,http://fo.ifeng.com
19,952,http://help.cntv.cn
20,710,http://baidu.com/bdorz/login.gif?login&tpl=mn&u=http%3A%2F%2Fbaidu.com%2f%3fbdorz_come%3d1
21,3,http://hao123.com
22,7,http://baidu.com/more
23,134,http://cctv.com
24,187,http://ifeng.com
25,1343,http://travel.ifeng.com
26,953,http://app.cctv.com/appkhdxz/ydb/index.shtml
27,503,http://qingting.baidu.com/index?pid=4
28,328,http://beian.gov.cn/portal/registerSystemInfo?recordcode=11000002000001
29,946,http://tv.cctv.com/cctv10
30,943,http://tv.cctv.com/cctv7
31,486,http://cntv.cn
32,940,http://tv.cctv.com/cctv5
33,936,http://tv.cctv.com/cctv1
34,949,http://tv.cctv.com/cctv13
35,938,http://tv.cctv.com/cctv3
36,317,http://miercn.com
37,945,http://tv.cctv.com/cctv9
38,329,http://12377.cn
39,944,http://tv.cctv.com/cctv8
40,3525,http://sso.people.com.cn/u/reg?appCode=ENw9NE44
41,939,http://tv.cctv.com/cctv4asia
42,950,http://tv.cctv.com/cctv14
43,948,http://tv.cctv.com/cctv12
44,2068,https://passport.baidu.com/v2/?login&tpl=mn&u=http://baidu.com
45,2069,http://i.baidu.com
46,2070,http://i.baidu.com/center
47,2071,http://passport.baidu.com
48,2072,https://passport.baidu.com/?logout&u=https://baidu.com
49,933,http://tv.cctv.com
50,937,http://tv.cctv.com/cctv2
51,947,http://tv.cctv.com/cctv11
52,3568,http://auto.people.com.cn
53,951,http://tv.cctv.com/cctv15
54,942,http://tv.cctv.com/cctv6
55,3557,http://tv.people.com.cn
56,935,http://tv.cctv.com/lm
57,2257,http://12321.cn
58,13,http://music.baidu.com
59,705,https://ikefu.baidu.com/web/bdhelp
60,931,http://ipanda.com
61,941,http://tv.cctv.com/cctv5plus
62,709,https://hao123.com
63,934,http://tv.cctv.com/live
64,932,http://livechina.com
65,957,http://reg.cctv.com/forgetPassword/findPassword.action
